,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol)
1408,e63d6c82b06949bca7f4ac9beffce052,308.06,101.0,Liquid,1,CCCCCCC,Solvent,1.0,0.6714700000000002,9.500000000000002e-05,10.1021/je060200b,,,,,
1421,aa7cf84af0c844bba036117fb2b97d7f,292.7,101.0,Liquid,1,CCCCCCC,Solvent,1.0,0.6841800000000001,9.500000000000002e-05,10.1021/je060200b,,,,,
1423,63a278a6f302454db25aa74d1ab5a128,297.98,101.0,Liquid,1,CCCCCCC,Solvent,1.0,0.6798800000000002,9.500000000000002e-05,10.1021/je060200b,,,,,
1424,1ca2a66cc4b941cab491abc4530c5d68,313.15,100.0,Liquid,1,CC(C)CC(C)(C)C,Solvent,1.0,0.6753200000000003,9.500000000000002e-05,10.1021/acs.jced.5b00105,,,,,
1426,56ebc724c5f442ddb6f27cdf424fdd0a,317.97,100.0,Liquid,1,CC(C)=O,Solvent,1.0,0.7611700000000001,9.500000000000002e-05,10.1016/j.jct.2003.12.001,,,,,
1427,4823f7fbf9694c8794143eb62060949e,314.1,101.0,Liquid,1,CCCCCCC,Solvent,1.0,0.6663900000000001,9.500000000000002e-05,10.1021/je060200b,,,,,
1428,41d75210bcc047cd8db655d66e83782a,313.04,100.0,Liquid,1,CC(C)=O,Solvent,1.0,0.7672300000000002,9.500000000000002e-05,10.1016/j.jct.2003.12.001,,,,,
1505,afeb35ac31d4452e833110f42fabf0c0,293.2,100.1,Liquid,1,CCCCCCCC,Solvent,1.0,0.7026940000000002,9.750000000000004e-05,10.1021/acs.jced.8b00825,,,,,
1558,43afbee4e4854aa080e4a12d4ebc1997,313.15,100.25,Liquid,1,Cc1ccccc1,Solvent,1.0,0.8480350000000002,9.900000000000003e-05,10.1016/j.jct.2010.08.010,,,,,
1648,2f2759cbcee648d19f18fb671bd000da,293.13,101.325,Liquid,1,COc1ccccc1,Solvent,1.0,0.9941000000000002,0.0001,10.1021/je900058p,,,,,
1723,332ce6ed3404453daa7ff2b38209a0f8,298.15,101.3,Liquid,1,CCN(CC)CC,Solvent,1.0,0.7231000000000002,0.0001,10.1021/je030107c,,,,,
1846,1ac6cff3096c45f8a80a58a6afdad8dd,291.15,101.0,Liquid,1,CCCOC(C)=O,Solvent,1.0,0.8896000000000003,0.0001,10.1021/je3011979,,,,,
1882,c59852855b91485fb8475c61dbd02ba8,303.15,100.7,Liquid,1,CCCCOC(C)=O,Solvent,1.0,0.8708600000000002,0.0001,10.1016/j.jct.2015.09.022,,,,,
1883,d49d45cbef4d42ef8753351aaa63c1f0,298.15,100.7,Liquid,1,CCCCOC(C)=O,Solvent,1.0,0.8760000000000002,0.0001,10.1016/j.jct.2015.09.022,,,,,
1886,3c144a1923b44c43bcd6da4b7cbb0eaa,308.2,100.0,Liquid,1,O,Solvent,1.0,0.9940000000000002,0.0001,10.1021/acs.jced.5b00260,,,,,
1887,2da7cf0203a4482ba8be2619c4f34186,303.2,100.0,Liquid,1,O,Solvent,1.0,0.9957000000000004,0.0001,10.1021/acs.jced.5b00260,,,,,
1889,faf664433f724ec784d90226db91d94c,298.2,100.0,Liquid,1,O,Solvent,1.0,0.9971000000000002,0.0001,10.1021/acs.jced.5b00260,,,,,
1890,9b2a4836c9e64db8bd6256f1d340b8f3,308.15,100.7,Liquid,1,CCCCOC(C)=O,Solvent,1.0,0.8656900000000003,0.0001,10.1016/j.jct.2015.09.022,,,,,
1915,0eef4d64ed38435a88f91a43d0f3dda3,303.0,101.0,Liquid,1,CC(C)CC(C)(C)C,Solvent,1.0,0.6836400000000001,0.0001,10.1016/j.fluid.2011.01.018,,,,,
1917,6405bf4825394a34bb2e391eca5de6db,313.0,101.0,Liquid,1,CC(C)CC(C)(C)C,Solvent,1.0,0.6753000000000001,0.0001,10.1016/j.fluid.2011.01.018,,,,,
1918,ae22eb9abd6449d0bcf69b5d54041d73,290.15,101.0,Liquid,1,O,Solvent,1.0,0.9987000000000004,0.0001,10.1021/je800982n,,,,,
1920,fa3755be40504b618f020ebb30b5adfe,291.35,101.0,Liquid,1,O,Solvent,1.0,0.9985000000000004,0.0001,10.1021/je800982n,,,,,
1921,cf121853f98641589d5a9ff13c17fbb0,291.15,101.0,Liquid,1,O,Solvent,1.0,0.9985000000000004,0.0001,10.1021/je800982n,,,,,
1943,4bfff77bef604129aa9060608b795e9c,313.15,100.7,Liquid,1,CCCCOC(C)=O,Solvent,1.0,0.8604900000000002,0.0001,10.1016/j.jct.2015.09.022,,,,,
1944,e0d61b6d43454ef0a98e57b030d1f81f,298.15,100.7,Liquid,1,CCCCN,Solvent,1.0,0.7333300000000003,0.0001,10.1016/j.jct.2015.09.022,,,,,
1949,1b79ac2def484c31a10f4f5f01288744,293.15,100.8,Liquid,1,CCO,Solvent,1.0,0.7891000000000002,0.0001,10.1021/je201009c,,,,,
1950,1139f15912154e018939fa68ca39daa4,303.15,100.8,Liquid,1,CCO,Solvent,1.0,0.7807600000000002,0.0001,10.1021/je201009c,,,,,
1951,fe6b6a3a05584924a892d9efa411772f,313.15,100.8,Liquid,1,CCO,Solvent,1.0,0.7719900000000002,0.0001,10.1021/je201009c,,,,,
1998,a52e7816e7c04718978ed405c8a9600a,298.0,101.0,Liquid,1,CCCO,Solvent,1.0,0.7990000000000002,0.0001,10.1021/je700621d,,,,,
1999,44f18920eb3d4003847ef8b616dd9771,298.0,101.0,Liquid,1,CCCCO,Solvent,1.0,0.8053000000000001,0.0001,10.1021/je700621d,,,,,
2010,f7e49c42bb284a16ab9cfacf71ad9548,313.15,100.7,Liquid,1,CCCCN,Solvent,1.0,0.7186600000000002,0.0001,10.1016/j.jct.2015.09.022,,,,,
2011,d162043200fe48a9b4098170adbd1425,308.15,100.7,Liquid,1,CCCCN,Solvent,1.0,0.7236700000000001,0.0001,10.1016/j.jct.2015.09.022,,,,,
2012,7e39fad595724fce97a4351d57fc6217,303.15,100.7,Liquid,1,CCCCN,Solvent,1.0,0.7285000000000001,0.0001,10.1016/j.jct.2015.09.022,,,,,
2014,06813c14cd4e40a7a1f67997016dc2dc,308.15,100.0,Liquid,1,c1ccccc1,Solvent,1.0,0.8629000000000002,0.0001,10.1016/j.jct.2007.11.009,,,,,
2015,3f6a5136ea114b17b6a9a77c5db20f47,298.15,100.0,Liquid,1,c1ccccc1,Solvent,1.0,0.8735000000000002,0.0001,10.1016/j.jct.2007.11.009,,,,,
2071,db151544d4724ae5b117427020fc56eb,313.15,101.0,Liquid,1,ClCCCl,Solvent,1.0,1.2233820000000004,0.0001015,10.1016/j.jct.2009.07.020,,,,,
2280,c2dbde081d2141668079cc63b99ca42e,293.15,101.325,Liquid,1,CCN(CC)CC,Solvent,1.0,0.7275150000000001,0.000109,10.1016/j.tca.2010.09.004,,,,,
2299,1e2def3781a94a9c86e2d6193dbd3a71,303.16,100.0,Liquid,1,CC(C)=O,Solvent,1.0,0.8616100000000002,0.00011,10.1016/j.jct.2004.11.001,,,,,
2323,628b6f7ce3944330998bb39f27021175,303.15,100.0,Liquid,1,CCOC(=O)C(C)C,Solvent,1.0,0.8579200000000001,0.00011,10.1016/j.jct.2019.105884,,,,,
2337,1224a65ffca74673b948ec4faa5eb3e1,308.2,100.0,Liquid,1,CC(C)=O,Solvent,1.0,0.8553900000000002,0.00011,10.1016/j.jct.2004.11.001,,,,,
2338,58f289cbb70a461d9a087a764a3c2afc,313.21,100.0,Liquid,1,CC(C)=O,Solvent,1.0,0.8486800000000001,0.00011,10.1016/j.jct.2004.11.001,,,,,
2342,22f94d298a4641bb9e96fd3d92a40e5c,294.0,101.0,Liquid,1,CCO,Solvent,1.0,0.7899100000000001,0.00011,10.1021/je8004479,,,,,
2351,a3a7c3fb855449258d57ab55fdbdd006,318.11,100.0,Liquid,1,CC(C)=O,Solvent,1.0,0.8421500000000002,0.00011,10.1016/j.jct.2004.11.001,,,,,
2352,654f4e4e16514ff0bc9fcb4805384bce,293.15,101.0,Liquid,1,OCC(O)CO,Solvent,1.0,1.2609900000000005,0.00011,10.1016/j.tca.2013.07.012,,,,,
2398,bf22b20dfffa4af9a60463dd51ce5137,298.15,101.3,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8923100000000002,0.000115,10.1021/je300799f,,,,,
2411,776dc437428846eca3018f2910c1c2a4,298.15,101.0,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8923100000000002,0.000115,10.1021/je300799f,,,,,
2433,ee9245f0a8a142639e9b097f8e1bd1d6,313.15,101.3,Liquid,1,CCOC(=O)CC(=O)OCC,Solvent,1.0,1.0334980000000002,0.000115,10.1021/je100100n,,,,,
2442,c781af22d4c94e51b938f240fd6fee63,313.15,101.0,Liquid,1,CCOC(=O)CC(=O)OCC,Solvent,1.0,1.0334980000000002,0.000115,10.1021/je100100n,,,,,
2466,d323cf5e1d9549abad78e430ef79393c,293.15,101.0,Liquid,1,C1CCOCC1,Solvent,1.0,0.8842700000000002,0.000115,10.1016/j.jct.2010.08.019,,,,,
2469,88d4a8c811c0404ea99bbe16cd5a35b4,298.15,101.0,Liquid,1,CCCOC(=O)CCC,Solvent,1.0,0.8679000000000002,0.000115,10.1016/j.jct.2008.10.007,,,,,
2470,ad5724ead72546efb37cf0769d896e6e,298.15,101.0,Liquid,1,CCCOC(=O)CC,Solvent,1.0,0.8756100000000002,0.000115,10.1016/j.jct.2008.10.007,,,,,
2517,c76687c59e564feebe41cca368360515,298.1,101.325,Liquid,1,CC(C)CC(C)(C)C,Solvent,1.0,0.6878400000000002,0.000115,10.1021/je800071q,,,,,
2556,f723e933026f481f847e2ca7e941e90d,298.15,100.8,Liquid,1,CC(C)=O,Solvent,1.0,0.7854700000000002,0.000115,10.1021/je050010l,,,,,
2557,8c1987d2f7b844b8b2bf57d4eed5795d,293.15,101.0,Liquid,1,CCCC(C)=O,Solvent,1.0,0.8062600000000002,0.000115,10.1016/j.jct.2005.08.002,,,,,
2558,dd178d67e78546f88625cd82571167d1,291.15,101.0,Liquid,1,COC=O,Solvent,1.0,0.9764600000000002,0.000115,10.1016/j.fluid.2015.05.031,,,,,
2572,63cbea66a2ef4b7ea6408df18c9026df,291.15,101.325,Liquid,1,CCCCC,Solvent,1.0,0.6278600000000002,0.000115,10.1016/j.fluid.2013.11.026,,,,,
2582,e9e5af8eebda48d1b447edf45f2f7164,313.15,101.325,Liquid,1,CN(C)CCO,Solvent,1.0,0.8709500000000002,0.000115,10.1021/acs.jced.5b00282,,,,,
2583,7805fb6dd5f84c12a751f18cea0e998b,303.15,101.325,Liquid,1,CN(C)CCO,Solvent,1.0,0.8795700000000003,0.000115,10.1021/acs.jced.5b00282,,,,,
2586,808a224b58844ea4ad9c8c20c7d37823,303.15,101.325,Liquid,1,CCN(CC)CCO,Solvent,1.0,0.8757500000000003,0.000115,10.1021/acs.jced.5b00282,,,,,
2589,6109bbe3aff64102b39022432550e556,313.15,101.325,Liquid,1,CCN(CC)CCO,Solvent,1.0,0.8664100000000001,0.000115,10.1021/acs.jced.5b00282,,,,,
2617,275db0172b334aeb80a4775e82923a3c,313.14,101.0,Liquid,1,NCCO,Solvent,1.0,1.000414,0.000116,10.1016/j.jct.2012.08.021,,,,,
2755,cf9e1a51a2174fcd85312f05e354d6dd,313.15,101.0,Liquid,1,OCCc1ccccc1,Solvent,1.0,1.004827,0.0001175,10.1016/j.fluid.2014.06.005,,,,,
2758,c80fd40dadea492db30a070d3a191fd8,313.15,101.325,Liquid,1,OCCc1ccccc1,Solvent,1.0,1.004827,0.0001175,10.1016/j.fluid.2014.06.005,,,,,
2760,81e24eb30c8342759346029e7ad048f3,289.15,100.0,Liquid,1,CCCCO,Solvent,1.0,0.8062700000000002,0.0001175,10.1016/j.fluid.2017.01.019,,,,,
2787,1a8622aa05d343018434e1cdf36d7ee5,303.14,101.0,Liquid,1,NCCO,Solvent,1.0,1.008401,0.0001185,10.1016/j.jct.2012.08.021,,,,,
2788,504bcadc79da45a7a55da4e4b1730703,308.15,101.0,Liquid,1,OCCc1ccccc1,Solvent,1.0,1.0086230000000005,0.0001185,10.1016/j.fluid.2014.06.005,,,,,
2790,1d12a5ec4e874483b6b16e5ad1569250,308.15,101.3,Liquid,1,CCO,Solvent,1.0,0.7769860000000002,0.000119,10.1016/j.fluid.2014.11.005,,,,,
2804,169a6c92247146dda084360c5a6e1768,313.15,100.0,Liquid,1,CCC(C)=O,Solvent,1.0,0.7838140000000001,0.0001195,10.1021/je5007696,,,,,
2805,e80f7a9b6dbb4538a3430362b52a2b4b,308.15,100.0,Liquid,1,CCC(C)=O,Solvent,1.0,0.7891420000000002,0.0001195,10.1021/je5007696,,,,,
2821,20e97da7d21b470fb216994a50851af9,291.15,101.325,Liquid,1,COC=O,Solvent,1.0,0.9772100000000002,0.00012,10.1016/j.fluid.2013.11.026,,,,,
2878,e90322678ae64ccea9a170d7757ed55c,298.15,101.33,Liquid,1,C1CCCCC1,Solvent,1.0,0.7738700000000002,0.00012,10.1016/j.jct.2015.03.004,,,,,
2920,d23a95f2124c46a583c9c40535227836,308.15,101.3,Liquid,1,CCCC(=O)OCC,Solvent,1.0,0.8628500000000002,0.00012,10.1021/je300799f,,,,,
2921,02c8484767394a96911e7e2052b4c881,298.15,101.3,Liquid,1,CCCC(=O)OCC,Solvent,1.0,0.8735000000000002,0.00012,10.1021/je300799f,,,,,
2922,afabb085621c40fc869879805d1fada5,308.15,101.0,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8811900000000003,0.00012,10.1021/je300799f,,,,,
2938,5d9b646dd4fa4bdead498b6e608667e1,308.15,101.3,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8811900000000003,0.00012,10.1021/je300799f,,,,,
2971,5bf52b22bfb7420f910ca05cdbbfa580,313.15,101.0,Liquid,1,CN(C)CCCO,Solvent,1.0,0.8684200000000002,0.00012,10.1016/j.tca.2012.05.025,,,,,
2973,7d1b7624d27f45a9a662e23caf630ecc,308.15,100.8,Liquid,1,CC(C)=O,Solvent,1.0,0.7739100000000001,0.00012,10.1021/je050010l,,,,,
2974,96f66dacf92f4ea3959276b05b81d1e0,303.15,101.0,Liquid,1,CN(C)CCCO,Solvent,1.0,0.8764600000000002,0.00012,10.1016/j.tca.2012.05.025,,,,,
2977,48c77c3ff340494c8f05d79c1bfc8686,298.15,101.0,Liquid,1,CN(C)CCCO,Solvent,1.0,0.8802500000000002,0.00012,10.1016/j.tca.2012.05.025,,,,,
2998,211aa7cd1bce46b7bfe8b57933fba083,293.15,101.0,Liquid,1,CC(C)CO,Solvent,1.0,0.8017500000000002,0.00012,10.1021/acs.jced.5b00537,,,,,
3002,b1cb25c5fe5946c8ba103b371bdbc2bc,293.15,101.325,Liquid,1,CCCCC(=O)OCC,Solvent,1.0,0.8771500000000002,0.00012,10.1016/j.fluid.2014.03.008,,,,,
3004,b776daee26de443b9c432059b89e6724,298.2,101.325,Liquid,1,Cc1ccccc1C,Solvent,1.0,0.8756600000000002,0.00012,10.1016/j.fluid.2013.05.016,,,,,
3017,c89aaa7ce5ec460d9fd5153e477ae916,298.2,101.325,Liquid,1,CCCCCCCCC,Solvent,1.0,0.7140700000000002,0.00012,10.1016/j.fluid.2013.05.016,,,,,
3018,da9cb0f43f43416485682358d4808e9f,298.2,101.325,Liquid,1,c1ccccc1,Solvent,1.0,0.8736600000000002,0.00012,10.1016/j.fluid.2013.05.016,,,,,
3021,b07f10b73b894c6b83478c55cb46fc43,298.14,101.325,Liquid,1,CCCCCCO,Solvent,1.0,0.8151800000000001,0.00012,10.1016/j.jct.2012.09.027,,,,,
3022,d7c66f77a5134b73a1c6474219962710,308.14,101.325,Liquid,1,CCCCCCO,Solvent,1.0,0.8079800000000003,0.00012,10.1016/j.jct.2012.09.027,,,,,
3037,b3d9781efb844a62894e0fa21eeb7238,303.15,101.0,Liquid,1,OCCc1ccccc1,Solvent,1.0,1.0124000000000002,0.00012,10.1016/j.fluid.2014.06.005,,,,,
3062,9bc7f528648a4864a5c5a33d6973eb82,298.15,101.0,Liquid,1,OCCc1ccccc1,Solvent,1.0,1.0161580000000003,0.000121,10.1016/j.fluid.2014.06.005,,,,,
3075,e4f0c30e38c74d80a891c040f8749592,293.16,101.0,Liquid,1,NCCO,Solvent,1.0,1.0163410000000002,0.0001215,10.1016/j.jct.2012.08.021,,,,,
3076,ca554e3dbbe84df7bd1a06a6e0bd4e71,313.15,101.325,Liquid,1,Cc1cccc(O)c1,Solvent,1.0,1.0179990000000003,0.0001215,10.1021/je4003256,,,,,
3098,cf11ded489d14402af3ca9dbd69fb898,308.15,101.325,Liquid,1,Cc1cccc(O)c1,Solvent,1.0,1.0219880000000003,0.0001235,10.1021/je4003256,,,,,
3107,5f40a9eecba64afb932c83b2e33e8b28,298.15,101.0,Liquid,1,Cc1cccc(O)c1,Solvent,1.0,1.0300490000000002,0.0001235,10.1021/je100362p,,,,,
3124,f3148ec46c81424a84bc0fa62966ba4f,298.1,101.325,Liquid,1,CO,Solvent,1.0,0.7866300000000002,0.000125,10.1016/j.tca.2005.04.030,,,,,
3139,1779d8a1e4fe4020b2aba3dc0cf44171,303.15,101.325,Liquid,1,Cc1cccc(O)c1,Solvent,1.0,1.0259590000000005,0.000125,10.1021/je4003256,,,,,
3147,31d4262a1e24410db8ffa67a468c552a,316.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2191300000000005,0.000125,10.1021/je101361u,,,,,
3148,6cd7017df596436093cca264ff5c24fd,317.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2176400000000005,0.000125,10.1021/je101361u,,,,,
3152,640b6489ee9a4775bf127877aa042b8a,315.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2206100000000002,0.000125,10.1021/je101361u,,,,,
3153,b4c58c997f5a40b883b0d6883920f397,298.2,101.325,Liquid,1,CCCCO,Solvent,1.0,0.8079600000000002,0.000125,10.1016/j.fluid.2015.06.003,,,,,
3155,ba960c7bfe8743c6822e98300feb12b9,314.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.22209,0.000125,10.1021/je101361u,,,,,
3171,672a3030db7a440eb2c90dcee258d633,293.2,101.325,Liquid,1,CCCCCC,Solvent,1.0,0.6601000000000001,0.000125,10.1016/j.fluid.2009.09.019,,,,,
3207,ae062f3dbaf94f709214d927d14f565c,303.15,101.325,Liquid,1,OCC(O)CO,Solvent,1.0,1.2571280000000002,0.000125,10.1016/j.fluid.2015.06.016,,,,,
3238,6dc6a367f68d494f9adf5847cbf29dba,313.15,101.325,Liquid,1,Cc1ccccc1O,Solvent,1.0,1.0282460000000004,0.000126,10.1021/je4003256,,,,,
3244,bc80e7c96b0c4357bcb977f591b250e2,298.15,101.3,Liquid,1,CCOC(=O)CC(=O)OCC,Solvent,1.0,1.0496030000000005,0.000128,10.1021/je100100n,,,,,
3250,43fdf07b227d495f9d7fb92ac703132b,303.15,101.325,Liquid,1,Cc1ccccc1O,Solvent,1.0,1.0370460000000004,0.0001295,10.1021/je4003256,,,,,
3257,72a7ce5253f84cb08fa87f2df631de43,311.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2265300000000003,0.00013,10.1021/je101361u,,,,,
3259,8e5abf27c36547f98da19afa0a726f1f,310.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2280000000000002,0.00013,10.1021/je101361u,,,,,
3261,535c0455e1a34ed78ead7741d366d3ae,312.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2250500000000002,0.00013,10.1021/je101361u,,,,,
3266,268fd62e1aa04dbc9f5c8b7e9ad6507b,293.2,101.325,Liquid,1,CCCCCCO,Solvent,1.0,0.8182100000000002,0.00013,10.1016/j.fluid.2013.06.006,,,,,
3267,28cde5ab3bbc4f09a01cd1307a11c7f5,307.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2324200000000003,0.00013,10.1021/je101361u,,,,,
3271,058b87e6d70840a194cdc9222cb18613,309.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2294700000000005,0.00013,10.1021/je101361u,,,,,
3277,e6846654e7214a3e985eb7c274b3492f,306.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2338900000000004,0.00013,10.1021/je101361u,,,,,
3288,de98f2fa1a9b4b7991788754425e3a3d,293.2,101.325,Liquid,1,CCCCCCCO,Solvent,1.0,0.8216300000000002,0.00013,10.1016/j.fluid.2013.06.006,,,,,
3294,221ade341a904890af8c38e864381faf,293.15,101.0,Liquid,1,C1COCCO1,Solvent,1.0,1.03357,0.00013,10.1021/je400659p,,,,,
3325,7b53b0f939b248178b885b9c653aff3c,298.15,101.0,Liquid,1,OCc1ccccc1,Solvent,1.0,1.04485,0.00013,10.1016/j.jct.2006.07.001,,,,,
3333,a62fb8d183754f75b8bef70defbeb3f8,305.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2353600000000002,0.00013,10.1021/je101361u,,,,,
3339,46d6c9d5a5244999aa40d1e1670dfbbf,304.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2368300000000003,0.00013,10.1021/je101361u,,,,,
3358,dbe3740eb1a4473db3c33fbb97ba91be,293.16,101.0,Liquid,1,CCCCCCC,Solvent,1.0,0.6837630000000002,0.0001305,10.1016/j.jct.2009.09.001,,,,,
3361,3c2d2cc1891644fc9bdb0da0476019b9,303.16,101.0,Liquid,1,CCCCCCC,Solvent,1.0,0.6752670000000002,0.000131,10.1016/j.jct.2009.09.001,,,,,
3373,ffe2148c367e497ba5beb5a8d4b56e27,298.2,101.3,Liquid,1,C1CCCCC1,Solvent,1.0,0.7738490000000002,0.0001335,10.1021/je200327s,,,,,
3374,6294c13ffeeb429e9e4e12bf7b5f0b65,293.15,101.0,Liquid,1,O=Cc1ccccc1,Solvent,1.0,1.0455450000000004,0.0001335,10.1016/j.tca.2012.04.002,,,,,
3391,3c8fe5f0577d4055955d75e8ff261318,293.2,101.325,Liquid,1,CCCCCCC,Solvent,1.0,0.6835300000000001,0.000135,10.1016/j.fluid.2005.11.020,,,,,
3400,cdda6ec3aaa24d26a423d1e8ca6a87f1,298.15,101.325,Liquid,1,CC(=O)C(C)=O,Solvent,1.0,0.9855000000000004,0.000135,10.1021/je300280s,,,,,
3401,72d5cf501e234da580ac9d0d65b1a130,293.15,101.325,Liquid,1,CC(=O)C(C)=O,Solvent,1.0,0.9917800000000002,0.000135,10.1021/je300280s,,,,,
3403,08c970d47ce84d2fa07b329be533f837,313.15,101.325,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8757400000000002,0.000135,10.1021/je300280s,,,,,
3404,54a0befb8a064b7fbe99f748fce867ff,308.15,101.325,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8813000000000002,0.000135,10.1021/je300280s,,,,,
3405,322d833707c94e62ab14076a5d85155e,303.15,101.325,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8868600000000002,0.000135,10.1021/je300280s,,,,,
3406,2a81ab9b5b354a0399d4a6bdced35529,293.1,101.325,Liquid,1,CC(=O)O,Solvent,1.0,1.0443000000000002,0.000135,10.1021/je7000733,,,,,
3408,d1d71b4f6597483a85de9bd0862014d0,293.15,101.325,Liquid,1,CCCC(=O)OC,Solvent,1.0,0.8978800000000002,0.000135,10.1021/je300280s,,,,,
3411,c8b2d8e8a5894fbc99c6e9d812fbf2df,303.15,101.325,Liquid,1,CC(=O)C(C)=O,Solvent,1.0,0.9791800000000002,0.000135,10.1021/je300280s,,,,,
3412,5ffdedb551814544877ca1872dc48367,308.15,101.325,Liquid,1,CC(=O)C(C)=O,Solvent,1.0,0.9728300000000004,0.000135,10.1021/je300280s,,,,,
3413,08e7ec0ca0ff489db903c84e4696ed26,313.15,101.325,Liquid,1,CC(=O)C(C)=O,Solvent,1.0,0.9664800000000002,0.000135,10.1021/je300280s,,,,,
3415,475150d9e496409b99cd3dbd536dd441,303.13,101.0,Liquid,1,CS(C)=O,Solvent,1.0,1.09031,0.000135,10.1021/je100315g,,,,,
3460,ede09846046444498d80494c28a1eb1c,296.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2485200000000003,0.000135,10.1021/je101361u,,,,,
3463,4b7dd418935d4ba9b7c1b2cdd618fd91,297.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.24707,0.000135,10.1021/je101361u,,,,,
3465,8ef9bbce7387477e99d3de71448cfa5d,293.15,100.0,Liquid,1,CN(CCO)CCO,Solvent,1.0,1.0399000000000005,0.000135,10.1021/je300530z,,,,,
3475,7a053779d22c4d68803569d68026ba20,299.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2441500000000003,0.000135,10.1021/je101361u,,,,,
3477,803ee9dcb2b54239920e98b3cbe4f85c,300.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2426900000000003,0.000135,10.1021/je101361u,,,,,
3478,c37baf0181bb44d0adea6e032a959674,301.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2412200000000002,0.000135,10.1021/je101361u,,,,,
3479,4af17e66b5d74a02813e4990ea1bbeff,302.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2397600000000002,0.000135,10.1021/je101361u,,,,,
3482,96de70a55a4241739c1be3749407938e,308.15,100.8,Liquid,1,OCc1ccccc1,Solvent,1.0,1.0336,0.000135,10.1021/je700140j,,,,,
3492,ee1281c7a55a44e0831286f3f85e2038,303.15,101.0,Liquid,1,CCCC(=O)OCC,Solvent,1.0,0.8683300000000003,0.000135,10.1021/je5005752,,,,,
3493,96f49d30dcc44b2eb1005cded36761db,298.15,101.0,Liquid,1,CCCC(=O)OCC,Solvent,1.0,0.8736200000000002,0.000135,10.1021/je5005752,,,,,
3494,edff41c6ab6a4d06aa0feb3b95f20443,293.15,101.0,Liquid,1,CCCC(=O)OCC,Solvent,1.0,0.8789000000000002,0.000135,10.1021/je5005752,,,,,
3510,9e290d2e19584a43a0713bde3f6237f8,313.15,101.0,Liquid,1,CCCC(=O)OCC,Solvent,1.0,0.8577000000000002,0.000135,10.1021/je5005752,,,,,
3514,a718afe9cd25411bb843dea4ae6a0ae4,308.15,101.0,Liquid,1,CCCC(=O)OCC,Solvent,1.0,0.8630200000000002,0.000135,10.1021/je5005752,,,,,
3516,b85c935aa2a04e048d2a9dfb0fb9b8ef,293.15,101.0,Liquid,1,Nc1ccccc1,Solvent,1.0,1.0217100000000003,0.000135,10.1007/s10765-007-0204-0,,,,,
3527,4fa38df589834d5086dae2ffca19411f,298.15,101.0,Liquid,1,Cc1ccccc1O,Solvent,1.0,1.0423220000000002,0.000137,10.1021/je100362p,,,,,
3559,096149f3d7b34a9ea6e444aa3aa060e6,295.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2499800000000003,0.00014,10.1021/je101361u,,,,,
3560,e0a4953342f54a1a81637d7f6c4dfb20,294.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2514400000000003,0.00014,10.1021/je101361u,,,,,
3561,56070fe4700b41c6b05c171ef79f8167,292.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2543500000000003,0.00014,10.1021/je101361u,,,,,
3562,53933b6b56e344d6835a54e1993bf24e,291.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2558000000000002,0.00014,10.1021/je101361u,,,,,
3563,fa44b001a3d14ea696178963d485c159,290.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2572500000000002,0.00014,10.1021/je101361u,,,,,
3564,e08aa0fb640348ceabcd30a224163e2a,289.15,101.325,Liquid,1,ClCCCl,Solvent,1.0,1.2587000000000004,0.00014,10.1021/je101361u,,,,,
